mesh name,corner1x,corner1y,corner1z,corner2x,corner2y,corner2z,corner3x,corner3y,corner3z,corner4x,corner4y,corner4z,corner5x,corner5y,corner5z,corner6x,corner6y,corner6z,corner7x,corner7y,corner7z,corner8x,corner8y,corner8z
m761.ply,0.025,0.025,0.025,0.567857,0.025,0.025,0.567857,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.567857,0.567857,0.025,0.567857,0.567857,0.975,0.567857,0.025,0.975,0.567857
m1798.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.739022,0.025,0.025,0.739022,0.025,0.025,0.025,0.717975,0.975,0.025,0.717975,0.975,0.739022,0.717975,0.025,0.739022,0.717975
m563.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.85625,0.025,0.025,0.85625,0.025,0.025,0.025,0.7375,0.975,0.025,0.7375,0.975,0.85625,0.7375,0.025,0.85625,0.7375
m588.ply,0.025,0.025,0.025,0.739038,0.025,0.025,0.739038,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.725741,0.739038,0.025,0.725741,0.739038,0.975,0.725741,0.025,0.975,0.725741
m1767.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.648602,0.025,0.025,0.648602,0.025,0.025,0.025,0.66988,0.975,0.025,0.66988,0.975,0.648602,0.66988,0.025,0.648602,0.66988
m1773.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.477648,0.025,0.025,0.477648,0.025,0.025,0.025,0.724189,0.975,0.025,0.724189,0.975,0.477648,0.724189,0.025,0.477648,0.724189
m1808.ply,0.025,0.025,0.025,0.759655,0.025,0.025,0.759655,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.893507,0.759655,0.025,0.893507,0.759655,0.975,0.893507,0.025,0.975,0.893507
m1613.ply,0.025,0.025,0.025,0.43672,0.025,0.025,0.43672,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.43672,0.43672,0.025,0.43672,0.43672,0.975,0.43672,0.025,0.975,0.43672
m1607.ply,0.025,0.025,0.025,0.518792,0.025,0.025,0.518792,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.518792,0.518792,0.025,0.518792,0.518792,0.975,0.518792,0.025,0.975,0.518792
m629.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.300208,0.025,0.025,0.300208,0.025,0.025,0.025,0.0618967,0.975,0.025,0.0618967,0.975,0.300208,0.0618967,0.025,0.300208,0.0618967
m601.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.934922,0.025,0.025,0.934922,0.025,0.025,0.025,0.956235,0.975,0.025,0.956235,0.975,0.934922,0.956235,0.025,0.934922,0.956235
m615.ply,0.025,0.025,0.025,0.863495,0.025,0.025,0.863495,0.747334,0.025,0.025,0.747334,0.025,0.025,0.025,0.975,0.863495,0.025,0.975,0.863495,0.747334,0.975,0.025,0.747334,0.975
m603.ply,0.025,0.025,0.025,0.583322,0.025,0.025,0.583322,0.846549,0.025,0.025,0.846549,0.025,0.025,0.025,0.975,0.583322,0.025,0.975,0.583322,0.846549,0.975,0.025,0.846549,0.975
m1639.ply,0.025,0.025,0.025,0.664693,0.025,0.025,0.664693,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.892742,0.664693,0.025,0.892742,0.664693,0.975,0.892742,0.025,0.975,0.892742
m1611.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.512055,0.025,0.025,0.512055,0.025,0.025,0.025,0.512055,0.975,0.025,0.512055,0.975,0.512055,0.512055,0.025,0.512055,0.512055
m1605.ply,0.025,0.025,0.025,0.658333,0.025,0.025,0.658333,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.658333,0.658333,0.025,0.658333,0.658333,0.975,0.658333,0.025,0.975,0.658333
m1765.ply,0.025,0.025,0.025,0.62896,0.025,0.025,0.62896,0.608372,0.025,0.025,0.608372,0.025,0.025,0.025,0.975,0.62896,0.025,0.975,0.62896,0.608372,0.975,0.025,0.608372,0.975
m1771.ply,0.025,0.025,0.025,0.777486,0.025,0.025,0.777486,0.4214,0.025,0.025,0.4214,0.025,0.025,0.025,0.975,0.777486,0.025,0.975,0.777486,0.4214,0.975,0.025,0.4214,0.975
m561.ply,0.025,0.025,0.025,0.629148,0.025,0.025,0.629148,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.493218,0.629148,0.025,0.493218,0.629148,0.975,0.493218,0.025,0.975,0.493218
m549.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.932313,0.025,0.025,0.932313,0.025,0.025,0.025,0.698835,0.975,0.025,0.698835,0.975,0.932313,0.698835,0.025,0.932313,0.698835
m1598.ply,0.025,0.025,0.025,0.443287,0.025,0.025,0.443287,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.443287,0.443287,0.025,0.443287,0.443287,0.975,0.443287,0.025,0.975,0.443287
m1599.ply,0.025,0.025,0.025,0.449157,0.025,0.025,0.449157,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.449157,0.449157,0.025,0.449157,0.449157,0.975,0.449157,0.025,0.975,0.449157
m548.ply,0.025,0.025,0.025,0.763889,0.025,0.025,0.763889,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.922222,0.763889,0.025,0.922222,0.763889,0.975,0.922222,0.025,0.975,0.922222
m560.ply,0.025,0.025,0.025,0.920026,0.025,0.025,0.920026,0.907974,0.025,0.025,0.907974,0.025,0.025,0.025,0.975,0.920026,0.025,0.975,0.920026,0.907974,0.975,0.025,0.907974,0.975
m1770.ply,0.025,0.025,0.025,0.662817,0.025,0.025,0.662817,0.647886,0.025,0.025,0.647886,0.025,0.025,0.025,0.975,0.662817,0.025,0.975,0.662817,0.647886,0.975,0.025,0.647886,0.975
m1764.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.750843,0.025,0.025,0.750843,0.025,0.025,0.025,0.897328,0.975,0.025,0.897328,0.975,0.750843,0.897328,0.025,0.750843,0.897328
m1604.ply,0.025,0.025,0.025,0.414079,0.025,0.025,0.414079,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.414079,0.414079,0.025,0.414079,0.414079,0.975,0.414079,0.025,0.975,0.414079
m1610.ply,0.025,0.025,0.025,0.646138,0.025,0.025,0.646138,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.645819,0.646138,0.025,0.645819,0.646138,0.975,0.645819,0.025,0.975,0.645819
m1638.ply,0.025,0.025,0.025,0.789762,0.025,0.025,0.789762,0.484525,0.025,0.025,0.484525,0.025,0.025,0.025,0.975,0.789762,0.025,0.975,0.789762,0.484525,0.975,0.025,0.484525,0.975
m616.ply,0.025,0.025,0.025,0.773417,0.025,0.025,0.773417,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.442888,0.773417,0.025,0.442888,0.773417,0.975,0.442888,0.025,0.975,0.442888
m602.ply,0.025,0.025,0.025,0.427609,0.025,0.025,0.427609,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.59325,0.427609,0.025,0.59325,0.427609,0.975,0.59325,0.025,0.975,0.59325
m606.ply,0.025,0.025,0.025,0.838636,0.025,0.025,0.838636,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.458987,0.838636,0.025,0.458987,0.838636,0.975,0.458987,0.025,0.975,0.458987
m612.ply,0.025,0.025,0.025,0.759927,0.025,0.025,0.759927,0.908108,0.025,0.025,0.908108,0.025,0.025,0.025,0.975,0.759927,0.025,0.975,0.759927,0.908108,0.975,0.025,0.908108,0.975
m1614.ply,0.025,0.025,0.025,0.437937,0.025,0.025,0.437937,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.437937,0.437937,0.025,0.437937,0.437937,0.975,0.437937,0.025,0.975,0.437937
m1600.ply,0.025,0.025,0.025,0.444671,0.025,0.025,0.444671,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.444649,0.444671,0.025,0.444649,0.444671,0.975,0.444649,0.025,0.975,0.444649
m1628.ply,0.025,0.025,0.025,0.790791,0.025,0.025,0.790791,0.555515,0.025,0.025,0.555515,0.025,0.025,0.025,0.975,0.790791,0.025,0.975,0.790791,0.555515,0.975,0.025,0.555515,0.975
m1760.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.341071,0.025,0.025,0.341071,0.025,0.025,0.025,0.869801,0.975,0.025,0.869801,0.975,0.341071,0.869801,0.025,0.341071,0.869801
m1774.ply,0.025,0.025,0.025,0.907078,0.025,0.025,0.907078,0.853794,0.025,0.025,0.853794,0.025,0.025,0.025,0.975,0.907078,0.025,0.975,0.907078,0.853794,0.975,0.025,0.853794,0.975
m1748.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.88,0.025,0.025,0.88,0.025,0.025,0.025,0.928504,0.975,0.025,0.928504,0.975,0.88,0.928504,0.025,0.88,0.928504
m558.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.920714,0.025,0.025,0.920714,0.025,0.025,0.025,0.947857,0.975,0.025,0.947857,0.975,0.920714,0.947857,0.025,0.920714,0.947857
m570.ply,0.025,0.025,0.025,0.831863,0.025,0.025,0.831863,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.509118,0.831863,0.025,0.509118,0.831863,0.975,0.509118,0.025,0.975,0.509118
m564.ply,0.025,0.025,0.025,0.714424,0.025,0.025,0.714424,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.50587,0.714424,0.025,0.50587,0.714424,0.975,0.50587,0.025,0.975,0.50587
m1589.ply,0.025,0.025,0.025,0.970478,0.025,0.025,0.970478,0.251514,0.025,0.025,0.251514,0.025,0.025,0.025,0.975,0.970478,0.025,0.975,0.970478,0.251514,0.975,0.025,0.251514,0.975
m565.ply,0.025,0.025,0.025,0.897931,0.025,0.025,0.897931,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.469919,0.897931,0.025,0.469919,0.897931,0.975,0.469919,0.025,0.975,0.469919
m571.ply,0.025,0.025,0.025,0.894374,0.025,0.025,0.894374,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.781789,0.894374,0.025,0.781789,0.894374,0.975,0.781789,0.025,0.975,0.781789
m559.ply,0.025,0.025,0.025,0.919118,0.025,0.025,0.919118,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.875703,0.919118,0.025,0.875703,0.919118,0.975,0.875703,0.025,0.975,0.875703
m1749.ply,0.025,0.025,0.025,0.854341,0.025,0.025,0.854341,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.854341,0.854341,0.025,0.854341,0.854341,0.975,0.854341,0.025,0.975,0.854341
m1775.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.698854,0.025,0.025,0.698854,0.025,0.025,0.025,0.950566,0.975,0.025,0.950566,0.975,0.698854,0.950566,0.025,0.698854,0.950566
m1761.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.373454,0.025,0.025,0.373454,0.025,0.025,0.025,0.445591,0.975,0.025,0.445591,0.975,0.373454,0.445591,0.025,0.373454,0.445591
m1629.ply,0.025,0.025,0.025,0.729621,0.025,0.025,0.729621,0.448129,0.025,0.025,0.448129,0.025,0.025,0.025,0.975,0.729621,0.025,0.975,0.729621,0.448129,0.975,0.025,0.448129,0.975
m1601.ply,0.025,0.025,0.025,0.556126,0.025,0.025,0.556126,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.55481,0.556126,0.025,0.55481,0.556126,0.975,0.55481,0.025,0.975,0.55481
m1615.ply,0.025,0.025,0.025,0.339846,0.025,0.025,0.339846,0.186543,0.025,0.025,0.186543,0.025,0.025,0.025,0.975,0.339846,0.025,0.975,0.339846,0.186543,0.975,0.025,0.186543,0.975
m613.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.934536,0.025,0.025,0.934536,0.025,0.025,0.025,0.298021,0.975,0.025,0.298021,0.975,0.934536,0.298021,0.025,0.934536,0.298021
m607.ply,0.025,0.025,0.025,0.345388,0.025,0.025,0.345388,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.843612,0.345388,0.025,0.843612,0.345388,0.975,0.843612,0.025,0.975,0.843612
m639.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.365667,0.025,0.025,0.365667,0.025,0.025,0.025,0.1635,0.975,0.025,0.1635,0.975,0.365667,0.1635,0.025,0.365667,0.1635
m611.ply,0.025,0.025,0.025,0.844015,0.025,0.025,0.844015,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.458932,0.844015,0.025,0.458932,0.844015,0.975,0.458932,0.025,0.975,0.458932
m605.ply,0.025,0.025,0.025,0.502077,0.025,0.025,0.502077,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.836867,0.502077,0.025,0.836867,0.502077,0.975,0.836867,0.025,0.975,0.836867
m1603.ply,0.025,0.025,0.025,0.384359,0.025,0.025,0.384359,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.384359,0.384359,0.025,0.384359,0.384359,0.975,0.384359,0.025,0.975,0.384359
m1617.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.118741,0.025,0.025,0.118741,0.025,0.025,0.025,0.294091,0.975,0.025,0.294091,0.975,0.118741,0.294091,0.025,0.118741,0.294091
m598.ply,0.025,0.025,0.025,0.688575,0.025,0.025,0.688575,0.474289,0.025,0.025,0.474289,0.025,0.025,0.025,0.975,0.688575,0.025,0.975,0.688575,0.474289,0.975,0.025,0.474289,0.975
m1777.ply,0.025,0.025,0.025,0.910416,0.025,0.025,0.910416,0.736516,0.025,0.025,0.736516,0.025,0.025,0.025,0.975,0.910416,0.025,0.975,0.910416,0.736516,0.975,0.025,0.736516,0.975
m1763.ply,0.025,0.025,0.025,0.269102,0.025,0.025,0.269102,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.313777,0.269102,0.025,0.313777,0.269102,0.975,0.313777,0.025,0.975,0.313777
m567.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.685929,0.025,0.025,0.685929,0.025,0.025,0.025,0.490474,0.975,0.025,0.490474,0.975,0.685929,0.490474,0.025,0.685929,0.490474
m759.ply,0.025,0.025,0.025,0.342942,0.025,0.025,0.342942,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.363979,0.342942,0.025,0.363979,0.342942,0.975,0.363979,0.025,0.975,0.363979
m758.ply,0.025,0.025,0.025,0.405423,0.025,0.025,0.405423,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.425,0.405423,0.025,0.425,0.405423,0.975,0.425,0.025,0.975,0.425
m572.ply,0.025,0.025,0.025,0.572616,0.025,0.025,0.572616,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.808839,0.572616,0.025,0.808839,0.572616,0.975,0.808839,0.025,0.975,0.808839
m566.ply,0.025,0.025,0.025,0.883984,0.025,0.025,0.883984,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.268916,0.883984,0.025,0.268916,0.883984,0.975,0.268916,0.025,0.975,0.268916
m1789.ply,0.025,0.025,0.025,0.685843,0.025,0.025,0.685843,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.179957,0.685843,0.025,0.179957,0.685843,0.975,0.179957,0.025,0.975,0.179957
m1762.ply,0.025,0.025,0.025,0.275663,0.025,0.025,0.275663,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.269081,0.275663,0.025,0.269081,0.275663,0.975,0.269081,0.025,0.975,0.269081
m599.ply,0.025,0.025,0.025,0.394633,0.025,0.025,0.394633,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.543276,0.394633,0.025,0.543276,0.394633,0.975,0.543276,0.025,0.975,0.543276
m1776.ply,0.025,0.025,0.025,0.909483,0.025,0.025,0.909483,0.852815,0.025,0.025,0.852815,0.025,0.025,0.025,0.975,0.909483,0.025,0.975,0.909483,0.852815,0.975,0.025,0.852815,0.975
m1616.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.195068,0.025,0.025,0.195068,0.025,0.025,0.025,0.342236,0.975,0.025,0.342236,0.975,0.195068,0.342236,0.025,0.195068,0.342236
m1602.ply,0.025,0.025,0.025,0.405044,0.025,0.025,0.405044,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.405044,0.405044,0.025,0.405044,0.405044,0.975,0.405044,0.025,0.975,0.405044
m604.ply,0.025,0.025,0.025,0.69906,0.025,0.025,0.69906,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.156056,0.69906,0.025,0.156056,0.69906,0.975,0.156056,0.025,0.975,0.156056
m610.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.63777,0.025,0.025,0.63777,0.025,0.025,0.025,0.551808,0.975,0.025,0.551808,0.975,0.63777,0.551808,0.025,0.63777,0.551808
m638.ply,0.025,0.025,0.025,0.304849,0.025,0.025,0.304849,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.116494,0.304849,0.025,0.116494,0.304849,0.975,0.116494,0.025,0.975,0.116494
m688.ply,0.025,0.025,0.025,0.11913,0.025,0.025,0.11913,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.375814,0.11913,0.025,0.375814,0.11913,0.975,0.375814,0.025,0.975,0.375814
m677.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.147214,0.025,0.025,0.147214,0.025,0.025,0.025,0.0603323,0.975,0.025,0.0603323,0.975,0.147214,0.0603323,0.025,0.147214,0.0603323
m663.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.13951,0.025,0.025,0.13951,0.025,0.025,0.025,0.558544,0.975,0.025,0.558544,0.975,0.13951,0.558544,0.025,0.13951,0.558544
m1103.ply,0.025,0.025,0.025,0.198528,0.025,0.025,0.198528,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.0714806,0.198528,0.025,0.0714806,0.198528,0.975,0.0714806,0.025,0.975,0.0714806
m1117.ply,0.025,0.025,0.025,0.270945,0.025,0.025,0.270945,0.113904,0.025,0.025,0.113904,0.025,0.025,0.025,0.975,0.270945,0.025,0.975,0.270945,0.113904,0.975,0.025,0.113904,0.975
m1739.ply,0.025,0.025,0.025,0.97416,0.025,0.025,0.97416,0.869807,0.025,0.025,0.869807,0.025,0.025,0.025,0.975,0.97416,0.025,0.975,0.97416,0.869807,0.975,0.025,0.869807,0.975
m1711.ply,0.025,0.025,0.025,0.32038,0.025,0.025,0.32038,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.104125,0.32038,0.025,0.104125,0.32038,0.975,0.104125,0.025,0.975,0.104125
m1705.ply,0.025,0.025,0.025,0.555623,0.025,0.025,0.555623,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.0776375,0.555623,0.025,0.0776375,0.555623,0.975,0.0776375,0.025,0.975,0.0776375
m501.ply,0.025,0.025,0.025,0.677538,0.025,0.025,0.677538,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.677538,0.677538,0.025,0.677538,0.677538,0.975,0.677538,0.025,0.975,0.677538
m529.ply,0.025,0.025,0.025,0.970642,0.025,0.025,0.970642,0.65045,0.025,0.025,0.65045,0.025,0.025,0.025,0.975,0.970642,0.025,0.975,0.970642,0.65045,0.975,0.025,0.65045,0.975
m703.ply,0.025,0.025,0.025,0.0507601,0.025,0.025,0.0507601,0.120841,0.025,0.025,0.120841,0.025,0.025,0.025,0.975,0.0507601,0.025,0.975,0.0507601,0.120841,0.975,0.025,0.120841,0.975
m717.ply,0.025,0.025,0.025,0.16253,0.025,0.025,0.16253,0.0537022,0.025,0.025,0.0537022,0.025,0.025,0.025,0.975,0.16253,0.025,0.975,0.16253,0.0537022,0.975,0.025,0.0537022,0.975
m716.ply,0.025,0.025,0.025,0.210778,0.025,0.025,0.210778,0.0956977,0.025,0.025,0.0956977,0.025,0.025,0.025,0.975,0.210778,0.025,0.975,0.210778,0.0956977,0.975,0.025,0.0956977,0.975
m702.ply,0.025,0.025,0.025,0.123578,0.025,0.025,0.123578,0.123578,0.025,0.025,0.123578,0.025,0.025,0.025,0.975,0.123578,0.025,0.975,0.123578,0.123578,0.975,0.025,0.123578,0.975
m528.ply,0.025,0.025,0.025,0.404299,0.025,0.025,0.404299,0.355883,0.025,0.025,0.355883,0.025,0.025,0.025,0.975,0.404299,0.025,0.975,0.404299,0.355883,0.975,0.025,0.355883,0.975
m500.ply,0.025,0.025,0.025,0.95964,0.025,0.025,0.95964,0.896862,0.025,0.025,0.896862,0.025,0.025,0.025,0.975,0.95964,0.025,0.975,0.95964,0.896862,0.975,0.025,0.896862,0.975
m1704.ply,0.025,0.025,0.025,0.849831,0.025,0.025,0.849831,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.72195,0.849831,0.025,0.72195,0.849831,0.975,0.72195,0.025,0.975,0.72195
m1710.ply,0.025,0.025,0.025,0.544423,0.025,0.025,0.544423,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.119998,0.544423,0.025,0.119998,0.544423,0.975,0.119998,0.025,0.975,0.119998
m1738.ply,0.025,0.025,0.025,0.5095,0.025,0.025,0.5095,0.2625,0.025,0.025,0.2625,0.025,0.025,0.025,0.975,0.5095,0.025,0.975,0.5095,0.2625,0.975,0.025,0.2625,0.975
m1116.ply,0.025,0.025,0.025,0.121029,0.025,0.025,0.121029,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.108164,0.121029,0.025,0.108164,0.121029,0.975,0.108164,0.025,0.975,0.108164
m1102.ply,0.025,0.025,0.025,0.201067,0.025,0.025,0.201067,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.0566672,0.201067,0.025,0.0566672,0.201067,0.975,0.0566672,0.025,0.975,0.0566672
m662.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.156909,0.025,0.025,0.156909,0.025,0.025,0.025,0.960369,0.975,0.025,0.960369,0.975,0.156909,0.960369,0.025,0.156909,0.960369
m676.ply,0.025,0.025,0.025,0.194667,0.025,0.025,0.194667,0.269866,0.025,0.025,0.269866,0.025,0.025,0.025,0.975,0.194667,0.025,0.975,0.194667,0.269866,0.975,0.025,0.269866,0.975
m689.ply,0.025,0.025,0.025,0.887269,0.025,0.025,0.887269,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.202834,0.887269,0.025,0.202834,0.887269,0.975,0.202834,0.025,0.975,0.202834
m660.ply,0.025,0.025,0.025,0.15705,0.025,0.025,0.15705,0.526839,0.025,0.025,0.526839,0.025,0.025,0.025,0.975,0.15705,0.025,0.975,0.15705,0.526839,0.975,0.025,0.526839,0.975
m674.ply,0.025,0.025,0.025,0.071835,0.025,0.025,0.071835,0.254259,0.025,0.025,0.254259,0.025,0.025,0.025,0.975,0.071835,0.025,0.975,0.071835,0.254259,0.975,0.025,0.254259,0.975
m648.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.613562,0.025,0.025,0.613562,0.025,0.025,0.025,0.128121,0.975,0.025,0.128121,0.975,0.613562,0.128121,0.025,0.613562,0.128121
m1114.ply,0.025,0.025,0.025,0.118989,0.025,0.025,0.118989,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.118989,0.118989,0.025,0.118989,0.118989,0.975,0.118989,0.025,0.975,0.118989
m1666.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.777166,0.025,0.025,0.777166,0.025,0.025,0.025,0.484901,0.975,0.025,0.484901,0.975,0.777166,0.484901,0.025,0.777166,0.484901
m1100.ply,0.025,0.025,0.025,0.239158,0.025,0.025,0.239158,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.201019,0.239158,0.025,0.201019,0.239158,0.975,0.201019,0.025,0.975,0.201019
m489.ply,0.025,0.025,0.025,0.343244,0.025,0.025,0.343244,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.328845,0.343244,0.025,0.328845,0.343244,0.975,0.328845,0.025,0.975,0.328845
m1699.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.523268,0.025,0.025,0.523268,0.025,0.025,0.025,0.593021,0.975,0.025,0.593021,0.975,0.523268,0.593021,0.025,0.523268,0.593021
m1706.ply,0.025,0.025,0.025,0.5,0.025,0.025,0.5,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.0566667,0.5,0.025,0.0566667,0.5,0.975,0.0566667,0.025,0.975,0.0566667
m1712.ply,0.025,0.025,0.025,0.476732,0.025,0.025,0.476732,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.089167,0.476732,0.025,0.089167,0.476732,0.975,0.089167,0.025,0.975,0.089167
m502.ply,0.025,0.025,0.025,0.675007,0.025,0.025,0.675007,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.675007,0.675007,0.025,0.675007,0.675007,0.975,0.675007,0.025,0.975,0.675007
m714.ply,0.025,0.025,0.025,0.203531,0.025,0.025,0.203531,0.0650733,0.025,0.025,0.0650733,0.025,0.025,0.025,0.975,0.203531,0.025,0.975,0.203531,0.0650733,0.975,0.025,0.0650733,0.975
m700.ply,0.025,0.025,0.025,0.418371,0.025,0.025,0.418371,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.0977337,0.418371,0.025,0.0977337,0.418371,0.975,0.0977337,0.025,0.975,0.0977337
m728.ply,0.025,0.025,0.025,0.125536,0.025,0.025,0.125536,0.31855,0.025,0.025,0.31855,0.025,0.025,0.025,0.975,0.125536,0.025,0.975,0.125536,0.31855,0.975,0.025,0.31855,0.975
m729.ply,0.025,0.025,0.025,0.0603418,0.025,0.025,0.0603418,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.320585,0.0603418,0.025,0.320585,0.0603418,0.975,0.320585,0.025,0.975,0.320585
m701.ply,0.025,0.025,0.025,0.0440466,0.025,0.025,0.0440466,0.30701,0.025,0.025,0.30701,0.025,0.025,0.025,0.975,0.0440466,0.025,0.975,0.0440466,0.30701,0.975,0.025,0.30701,0.975
m715.ply,0.025,0.025,0.025,0.297264,0.025,0.025,0.297264,0.139376,0.025,0.025,0.139376,0.025,0.025,0.025,0.975,0.297264,0.025,0.975,0.297264,0.139376,0.975,0.025,0.139376,0.975
m503.ply,0.025,0.025,0.025,0.885303,0.025,0.025,0.885303,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.570795,0.885303,0.025,0.570795,0.885303,0.975,0.570795,0.025,0.975,0.570795
m1713.ply,0.025,0.025,0.025,0.43396,0.025,0.025,0.43396,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.0854325,0.43396,0.025,0.0854325,0.43396,0.975,0.0854325,0.025,0.975,0.0854325
m1707.ply,0.025,0.025,0.025,0.545253,0.025,0.025,0.545253,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.281945,0.545253,0.025,0.281945,0.545253,0.975,0.281945,0.025,0.975,0.281945
m1698.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.66516,0.025,0.025,0.66516,0.025,0.025,0.025,0.66709,0.975,0.025,0.66709,0.975,0.66516,0.66709,0.025,0.66516,0.66709
m1667.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.90541,0.025,0.025,0.90541,0.025,0.025,0.025,0.216878,0.975,0.025,0.216878,0.975,0.90541,0.216878,0.025,0.90541,0.216878
m488.ply,0.025,0.025,0.025,0.975,0.025,0.025,0.975,0.375332,0.025,0.025,0.375332,0.025,0.025,0.025,0.375214,0.975,0.025,0.375214,0.975,0.375332,0.375214,0.025,0.375332,0.375214
m1101.ply,0.025,0.025,0.025,0.228782,0.025,0.025,0.228782,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.0543045,0.228782,0.025,0.0543045,0.228782,0.975,0.0543045,0.025,0.975,0.0543045
m1115.ply,0.025,0.025,0.025,0.133451,0.025,0.025,0.133451,0.975,0.025,0.025,0.975,0.025,0.025,0.025,0.133451,0.133451,0.025,0.133451,0.133451,0.975,0.133451,0.025,0.975,0.133451
