mesh_name,category,n_vertices,n_faces,d_centroid_origin
m753.ply,household,3204,6399,6.120837913203438e-09
m752.ply,household,3179,6400,1.4328789271473425e-09
m1595.ply,household,3396,6399,7.35465665790479e-09
m544.ply,household,3202,6400,5.007254921214863e-10
m550.ply,household,3088,6144,4.3305681729951285e-09
m1797.ply,household,3080,6399,7.598053738577148e-09
m1768.ply,household,4269,6365,6.366427549252785e-09
m587.ply,household,3238,6399,1.5780014461436376e-09
m593.ply,household,3210,6400,2.395480295827081e-09
m1740.ply,household,3332,6399,4.142340856189981e-09
m1807.ply,household,3214,6400,4.603755060031773e-09
m1608.ply,household,3842,7680,2.6270341887976355e-09
m1634.ply,household,3233,6400,1.6057517707268432e-09
m632.ply,household,3935,7736,8.763231113077163e-10
m626.ply,household,3368,6400,2.337925091611661e-09
m630.ply,household,3351,6399,2.6606141462081624e-09
m1636.ply,household,3202,6400,3.5674030636514473e-09
m1742.ply,household,3901,6399,3.429219835260991e-09
m585.ply,household,3206,6400,1.3054835404001541e-08
m591.ply,household,3185,6381,2.0290228378118686e-09
m1795.ply,household,3216,6400,1.881641014901011e-08
m546.ply,household,3202,6400,1.906332905941226e-09
m552.ply,household,3242,6400,5.624023288285197e-09
m1597.ply,household,3165,6400,5.980140228532515e-09
m750.ply,household,3140,6399,1.8688520755604265e-09
m751.ply,household,3202,6400,4.351543302766382e-09
m1596.ply,household,3431,6400,2.4752037735590198e-09
m553.ply,household,3180,6400,3.724424080628689e-09
m547.ply,household,3258,6400,4.381532011295854e-09
m1794.ply,household,3222,6400,2.18170718181735e-08
m590.ply,household,3555,6399,2.687905332450247e-09
m584.ply,household,3242,6400,2.1333007090497594e-09
m1743.ply,household,3285,6399,6.25708726208383e-10
m1810.ply,household,3543,6399,1.4770639013785634e-09
m1637.ply,household,3202,6400,1.8168461889027457e-09
m625.ply,household,3655,7019,4.3388520359191385e-09
m631.ply,household,3580,6399,2.637021638594821e-09
m614.ply,household,3194,6400,1.0580248722544329e-08
m600.ply,household,3559,6399,1.150482492728425e-09
m628.ply,household,3428,6399,7.71486344153111e-09
m1606.ply,household,3212,6399,3.063293680549497e-09
m1612.ply,household,3182,6400,2.5050464295408335e-09
m1809.ply,household,3238,6399,3.773105249916391e-09
m1772.ply,household,3441,6400,1.9603012412281325e-09
m589.ply,household,3566,6400,2.5558683727955894e-09
m1766.ply,household,3283,6400,4.310194300944957e-09
m562.ply,household,3219,6399,6.965505429811252e-09
m1799.ply,household,3214,6400,5.506282409514179e-09
m760.ply,household,3273,6400,2.632202616167619e-09
m761.ply,household,2884,6400,6.664169858696267e-09
m1798.ply,household,3316,6399,6.9091079153998445e-09
m563.ply,household,3404,6399,6.648828672912833e-09
m588.ply,household,3337,6599,2.539174227143754e-09
m1767.ply,household,3234,6400,3.1145160372243254e-09
m1773.ply,household,3680,6400,1.1119649077413793e-09
m1808.ply,household,3823,7250,6.070819837114501e-09
m1613.ply,household,3202,6400,8.929225804335162e-09
m1607.ply,household,3202,6400,1.6960929860239407e-09
m629.ply,household,3380,6400,6.3251938112224935e-09
m601.ply,household,3456,6400,7.218613790768097e-09
m615.ply,household,3186,6400,2.9088118103408456e-09
m603.ply,household,2936,6400,6.772229918011425e-09
m1639.ply,household,3236,6400,8.520933478186994e-10
m1611.ply,household,3202,6400,2.4277465329688443e-09
m1605.ply,household,3225,6399,1.6169752703597092e-09
m1765.ply,household,3943,7680,2.3734525520649554e-09
m1771.ply,household,3229,6399,6.733171814945449e-10
m561.ply,household,3222,6400,3.013769548088976e-09
m549.ply,household,3179,6172,2.5979571648961178e-09
m1598.ply,household,3202,6400,2.8052791557617818e-09
m1599.ply,household,3970,7936,2.5805919033971847e-09
m548.ply,household,3288,6656,9.200054426347361e-10
m560.ply,household,3372,6400,1.7232432347789248e-09
m1770.ply,household,3355,6400,3.4039880026374366e-09
m1764.ply,household,3445,6400,7.829515917957472e-09
m1604.ply,household,3361,6704,2.2501321965398363e-09
m1610.ply,household,3208,6400,2.9664764863000986e-09
m1638.ply,household,3202,6400,1.9586952115206126e-09
m616.ply,household,3254,6400,4.49244537867262e-09
m602.ply,household,3208,6400,2.1793006237677134e-09
m606.ply,household,3263,6399,2.834748742598481e-09
m612.ply,household,2845,6398,7.100473082242846e-09
m1614.ply,household,3201,6400,5.914670178756966e-09
m1600.ply,household,3202,6400,8.578460372440288e-09
m1628.ply,household,3417,6000,1.6017318496405524e-09
m1760.ply,household,3205,6399,2.0981030117205427e-10
m1774.ply,household,2489,6398,3.4828077478842552e-09
m1748.ply,household,3204,6400,6.507834298483487e-09
m558.ply,household,3261,6400,4.968933152461318e-09
m570.ply,household,2842,6400,8.342812997351066e-09
m564.ply,household,3518,6400,1.1881992837438047e-08
m1589.ply,household,3782,7223,5.571136646521834e-09
m565.ply,household,3216,6304,2.0085259841289785e-09
m571.ply,household,3239,6400,5.889008079142846e-09
m559.ply,household,3183,6400,3.901541685857195e-09
m1749.ply,household,2129,6397,2.20728377373999e-09
m1775.ply,household,3216,6400,7.395530130668677e-09
m1761.ply,household,3292,6400,2.8735843167786615e-09
m1629.ply,household,3512,6399,1.8086446242578357e-09
m1601.ply,household,3202,6400,2.7833488078375164e-09
m1615.ply,household,3322,6399,1.4191564321153762e-09
m613.ply,household,3297,6400,1.8152656011043983e-08
m607.ply,household,3396,6836,3.731537138294383e-09
m639.ply,household,3529,6399,4.57813369352995e-09
m611.ply,household,3074,6398,4.508283047547034e-09
m605.ply,household,3000,6400,2.668021103366821e-09
m1603.ply,household,3206,6400,3.731724014295926e-09
m1617.ply,household,3594,7152,3.5324387951094525e-09
m598.ply,household,3576,6399,9.360454947654615e-09
m1777.ply,household,3217,6400,5.60973087134665e-09
m1763.ply,household,3273,6399,1.604409825402661e-09
m567.ply,household,4452,6400,3.6592314804596357e-09
m759.ply,household,3202,6400,1.5684223383467823e-09
m758.ply,household,1657,6400,3.816870731226943e-09
m572.ply,household,3798,7404,4.733074595754043e-09
m566.ply,household,3256,6400,6.058421053794651e-09
m1789.ply,household,3206,6400,1.353816093462241e-09
m1762.ply,household,3922,6828,2.157529225463722e-09
m599.ply,household,3360,6399,2.302592175740407e-09
m1776.ply,household,2844,6399,7.803240957625027e-09
m1616.ply,household,3261,6399,4.28620909159153e-10
m1602.ply,household,3202,6400,1.0323943221487447e-09
m604.ply,household,3416,6400,2.5801909772596164e-08
m610.ply,household,3216,6400,2.590026185366935e-09
m638.ply,household,3884,7584,3.0051369485437247e-10
m688.ply,household,3208,6400,3.36396688697076e-09
m677.ply,household,3327,6623,1.6642664524729908e-09
m663.ply,household,3253,6400,6.945813109459389e-10
m1103.ply,household,3213,6400,2.762425467261173e-09
m1117.ply,household,3208,6400,6.515233558773477e-10
m1739.ply,household,3389,6400,6.088709880584331e-09
m1711.ply,household,2845,6400,3.1856354909297946e-09
m1705.ply,household,3212,6400,1.13804580005595e-08
m501.ply,household,3332,6400,1.0325167344548002e-09
m529.ply,household,3500,6400,1.586497516623362e-09
m703.ply,household,3334,6400,1.5052095757283866e-09
m717.ply,household,3351,6399,5.171016334495423e-09
m716.ply,household,3170,6400,5.8828585729801925e-09
m702.ply,household,3208,6400,4.62821420068244e-09
m528.ply,household,3128,6132,5.421894941127725e-09
m500.ply,household,3202,6400,4.789977361459343e-09
m1704.ply,household,3884,7638,1.932694298313432e-09
m1710.ply,household,3226,6400,1.2382316086715626e-08
m1738.ply,household,3202,6400,6.369377673105527e-09
m1116.ply,household,3268,6399,2.707925253669963e-09
m1102.ply,household,1924,6398,1.0907284848219939e-08
m662.ply,household,3269,6400,7.591995461500109e-09
m676.ply,household,3263,6399,7.363287209907392e-09
m689.ply,household,3181,6400,2.5485844885765043e-09
m660.ply,household,2126,6398,1.686688843021116e-09
m674.ply,household,3270,6399,4.276399904792242e-09
m648.ply,household,3224,6400,4.923927347431277e-09
m1114.ply,household,3410,6400,1.5651517084500913e-09
m1666.ply,household,3192,6396,8.170389780543685e-09
m1100.ply,household,3622,7232,1.890999678420655e-09
m489.ply,household,3265,6399,1.3119285286190845e-09
m1699.ply,household,3491,6400,1.4188433930139445e-09
m1706.ply,household,3931,7424,4.066999233665144e-09
m1712.ply,household,3190,6400,4.5477945467956606e-09
m502.ply,household,3002,6000,6.299128447522013e-10
m714.ply,household,3208,6400,3.057613188866459e-09
m700.ply,household,3100,6016,2.097158518616469e-09
m728.ply,household,3390,6399,6.969604024191788e-10
m729.ply,household,3235,6400,7.804565358791232e-09
m701.ply,household,3825,7600,3.908184766387223e-09
m715.ply,household,3159,6399,4.728064025624573e-09
m503.ply,household,3172,6200,4.930330059793565e-10
m1713.ply,household,3517,6399,2.855680566373018e-09
m1707.ply,household,3210,6399,3.362605790420017e-09
m1698.ply,household,3282,6400,2.6746372319817573e-09
m1667.ply,household,2990,6400,2.8480403292372957e-08
m488.ply,household,3202,6400,1.4464689323478135e-09
m1101.ply,household,3204,6400,5.8857216793559976e-09
m1115.ply,household,3402,6400,5.89582263342446e-09
m649.ply,household,3976,7780,3.5253379215910827e-09
m675.ply,household,3559,6399,1.008422416003411e-08
m661.ply,household,3273,6400,2.6619064959936455e-09
m659.ply,household,3248,6399,2.9349049098634143e-09
m665.ply,household,3351,6399,3.0974615569951056e-09
m671.ply,household,3246,6399,6.577939032204036e-10
m1111.ply,household,3204,6400,5.784045291834642e-09
m498.ply,household,3271,6400,3.2360730765754243e-09
m1105.ply,household,3204,6400,9.859884824314185e-10
m1703.ply,household,3260,6400,1.4054476013357798e-08
m1717.ply,household,3275,6468,2.1157772595299465e-09
m513.ply,household,3218,6400,1.3532223027473167e-09
m507.ply,household,3330,6656,9.51390030500205e-10
m711.ply,household,3493,6400,1.3603023117621204e-09
m705.ply,household,3226,6400,2.3189997047594395e-09
m704.ply,household,3202,6400,2.995105462710161e-09
m710.ply,household,3254,6400,1.5786033022728654e-09
m506.ply,household,3208,6400,1.9726164084648844e-09
m512.ply,household,3232,6400,4.411090003947556e-09
m1716.ply,household,3496,6400,4.090192116469481e-09
m1702.ply,household,3420,6400,4.311487005528311e-09
m1104.ply,household,3208,6400,2.4327136687313667e-09
m499.ply,household,3092,6399,5.669293515656642e-09
m1110.ply,household,3382,6748,5.016729582888586e-09
m670.ply,household,3285,6538,4.4611545960955916e-09
m664.ply,household,3216,6400,3.1025941072065627e-09
m658.ply,household,3219,6400,3.5754110625371526e-10
m699.ply,household,3209,6400,8.294940726076403e-10
m672.ply,household,3215,6400,1.5350438973053155e-09
m666.ply,household,3138,6400,1.640178032519447e-09
m1106.ply,household,3038,6400,7.304711009882022e-10
m1112.ply,household,3201,6400,6.939329002546413e-09
m1714.ply,household,3494,7088,3.758097117931981e-09
m1700.ply,household,3276,6400,4.245165280163538e-09
m1728.ply,household,3356,6399,6.510785605756708e-09
m538.ply,household,3169,6398,3.596128614188048e-09
m504.ply,household,3200,6400,2.0502869439024892e-09
m1099.ply,household,3202,6400,5.6355081809796985e-09
m510.ply,household,3211,6399,6.165559932291348e-09
m706.ply,household,2163,6396,4.365005347624019e-09
m712.ply,household,3419,6400,1.6213011667467962e-08
m713.ply,household,3248,6399,4.641204694277533e-09
m707.ply,household,3211,6400,3.429575177940366e-09
m511.ply,household,2651,6400,4.1313641545398974e-09
m505.ply,household,3207,6400,5.20070977211535e-10
m539.ply,household,3227,6400,1.1842815420305876e-09
m1729.ply,household,3254,6400,6.345443525950465e-10
m1701.ply,household,3235,6400,2.839762797690302e-09
m1715.ply,household,3218,6398,4.055312991040003e-09
m1113.ply,household,3204,6400,5.909719580026606e-09
m1107.ply,household,3231,6400,2.746119468911422e-09
m667.ply,household,3050,6000,4.1291317681736005e-09
m673.ply,household,3103,6400,2.3809673904027605e-09
m698.ply,household,3947,7507,6.397897823491395e-10
m454.ply,building,3540,6399,8.002530282741335e-09
m440.ply,building,3158,6400,6.5998693117914076e-09
m468.ply,building,3053,6400,8.924234550793495e-09
m469.ply,building,3270,6400,7.3397182187109986e-09
m441.ply,building,4935,6400,1.7024973285711511e-09
m455.ply,building,3386,6399,4.5751574408536185e-09
m480.ply,building,3733,7104,4.9738397045060934e-09
m443.ply,building,3630,6672,4.744381709072901e-09
m457.ply,building,3630,6672,4.744381709072901e-09
m456.ply,building,3967,6399,1.405756575575104e-09
m442.ply,building,5111,6400,2.681491687911811e-09
m481.ply,building,3458,6400,4.274253797281467e-09
m446.ply,building,3708,6397,6.21087877722406e-09
m452.ply,building,3204,6400,3.819447179714013e-09
m453.ply,building,3033,6399,4.041061962391178e-09
m447.ply,building,3660,6400,5.781866642356447e-10
m479.ply,building,3473,6400,8.725551479044207e-09
m451.ply,building,3372,6784,1.5707338853923968e-09
m445.ply,building,3430,6399,3.895512944253719e-09
m444.ply,building,3508,6208,1.934006415523704e-09
m450.ply,building,3301,7516,2.1318015851635567e-09
m478.ply,building,3593,6400,6.802962875722526e-09
m392.ply,building,3147,6400,5.693784086816936e-09
m386.ply,building,3224,6400,1.3334300016173264e-08
m437.ply,building,3597,6400,1.2029792510821171e-09
m423.ply,building,3277,6399,1.0872562642773106e-08
m422.ply,building,3190,6400,9.744201785653119e-09
m436.ply,building,3548,6399,4.1732248506417955e-09
m387.ply,building,3296,6672,1.0774598807358796e-08
m393.ply,building,3483,6400,1.6716780812604738e-09
m385.ply,building,3669,6400,3.405135993799249e-09
m391.ply,building,3572,6399,3.0494590845202145e-09
m420.ply,building,3756,6399,4.716447304719281e-09
m434.ply,building,3457,6656,6.28029635708167e-10
m408.ply,building,3230,6399,1.1623948308080946e-09
m409.ply,building,4067,6400,7.135475307581051e-09
m435.ply,building,2636,6400,5.5712314026319035e-09
m421.ply,building,3951,6400,2.6806193229106563e-09
m390.ply,building,3397,6399,7.13450369865169e-09
m384.ply,building,3873,6399,1.3645925439744462e-09
m394.ply,building,3322,6399,9.047719604799599e-09
m419.ply,building,3214,6400,3.9147844908642325e-09
m425.ply,building,4742,5485,5.061324151710873e-09
m431.ply,building,3073,5100,4.6548348726411e-09
m430.ply,building,3502,6399,6.099607365060233e-09
m424.ply,building,3490,6399,1.1694288252467948e-08
m418.ply,building,3358,6400,2.428204930612156e-09
m395.ply,building,4061,6399,1.4553412409857468e-09
m397.ply,building,3222,6400,2.0731206569231462e-09
m383.ply,building,3313,6400,4.224550762203569e-09
m432.ply,building,3509,6399,2.9327812941198297e-09
m426.ply,building,3995,7106,3.1363577936218393e-09
m427.ply,building,3147,6400,6.112234510848504e-09
m433.ply,building,3446,6400,3.624346368283467e-09
m382.ply,building,3312,6400,2.5084821836933037e-09
m396.ply,building,4585,7520,2.48921712189226e-09
m416.ply,building,3400,6400,1.6569623960086327e-09
m402.ply,building,3356,6399,1.5491718207510767e-09
m403.ply,building,3031,6400,3.3847923292995477e-09
m417.ply,building,3688,7272,5.128022281454887e-09
m398.ply,building,3201,6399,2.2095695306082454e-09
m401.ply,building,3381,6400,2.5408310079941345e-09
m415.ply,building,3144,6400,2.695700674285256e-09
m429.ply,building,3292,6400,2.0771349256015077e-09
m428.ply,building,3720,6400,1.330723845734001e-09
m414.ply,building,3972,7776,9.605900566801576e-09
m400.ply,building,3253,6400,5.239730236777413e-09
m399.ply,building,3887,6399,3.399069645685181e-09
m389.ply,building,3156,6399,2.3541887916879604e-09
m438.ply,building,3200,6399,5.0011812745016236e-09
m404.ply,building,2583,6400,1.9381741578867095e-09
m410.ply,building,3385,6400,2.0958948110140544e-09
m411.ply,building,3157,6399,2.979236407030841e-09
m405.ply,building,3259,6399,6.196855641614524e-09
m439.ply,building,3290,6400,1.0149180929162218e-09
m388.ply,building,2968,7232,1.5256184080595388e-09
m413.ply,building,3749,7282,6.879387823356811e-09
m407.ply,building,3184,6464,5.724473602108744e-09
m406.ply,building,3742,6400,1.039101463241634e-09
m412.ply,building,3892,6399,1.5191338121629653e-09
m475.ply,building,3320,6399,6.974753907310757e-09
m461.ply,building,3200,6348,4.1369082397147285e-09
m449.ply,building,3429,6399,1.7826862889439679e-09
m448.ply,building,3001,6120,6.077742278595739e-09
m460.ply,building,3239,6400,3.6502861966196274e-09
m474.ply,building,3226,6400,1.4871428858781492e-09
m462.ply,building,3010,5632,1.1987270431387589e-09
m476.ply,building,3368,6399,1.0339514827560139e-08
m477.ply,building,3771,6832,9.864183681617943e-10
m463.ply,building,3390,6400,1.498556838214168e-09
m467.ply,building,3374,6400,5.780184456942303e-09
m473.ply,building,3214,6400,2.0484326542209527e-09
m472.ply,building,3206,6400,4.57070528430625e-09
m466.ply,building,4053,6400,5.9819008014236945e-09
m458.ply,building,3505,7040,8.334106195675876e-09
m470.ply,building,3374,6399,3.573563683919478e-09
m464.ply,building,4655,6400,1.673703903953419e-09
m465.ply,building,3359,6400,2.5185674266069194e-09
m471.ply,building,3140,6399,2.977946867101998e-09
m459.ply,building,3204,6400,3.475640431296731e-09
