mesh name,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,A3_9,A3_10,A3_11,A3_12,A3_13,A3_14,A3_15,A3_16,A3_17,A3_18,A3_19,A3_20,A3_21,A3_22,A3_23,A3_24,A3_25,A3_26,A3_27,A3_28,A3_29,A3_30,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D1_12,D1_13,D1_14,D1_15,D1_16,D1_17,D1_18,D1_19,D1_20,D1_21,D1_22,D1_23,D1_24,D1_25,D1_26,D1_27,D1_28,D1_29,D1_30,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D2_11,D2_12,D2_13,D2_14,D2_15,D2_16,D2_17,D2_18,D2_19,D2_20,D2_21,D2_22,D2_23,D2_24,D2_25,D2_26,D2_27,D2_28,D2_29,D2_30,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D3_9,D3_10,D3_11,D3_12,D3_13,D3_14,D3_15,D3_16,D3_17,D3_18,D3_19,D3_20,D3_21,D3_22,D3_23,D3_24,D3_25,D3_26,D3_27,D3_28,D3_29,D3_30,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D4_11,D4_12,D4_13,D4_14,D4_15,D4_16,D4_17,D4_18,D4_19,D4_20,D4_21,D4_22,D4_23,D4_24,D4_25,D4_26,D4_27,D4_28,D4_29,D4_30
m533.ply,0.011692307692307686,0.036615384615384966,0.045230769230770206,0.06261538461538317,0.07030769230768749,0.06707692307692634,0.07046153846154635,0.06661538461539207,0.06692307692308441,0.05753846153846798,0.050000000000005596,0.055538461538467754,0.04800000000000537,0.04769230769231303,0.03861538461538894,0.030000000000003357,0.03046153846154187,0.02738461538461845,0.022307692307694804,0.020000000000002238,0.016769230769232646,0.013384615384616882,0.012153846153847514,0.007846153846154724,0.007538461538462382,0.006615384615385356,0.004769230769231303,0.0035384615384619345,0.0015384615384617106,0.0007692307692307443,0.0,0.0,0.0,0.0,0.017999999999999988,0.04400000000000066,0.056769230769231994,0.07938461538461052,0.11584615384615746,0.12338461538462919,0.09215384615385647,0.08169230769231683,0.10984615384616614,0.11492307692308978,0.0653846153846227,0.023384615384618,0.019846153846156067,0.02307692307692566,0.030923076923080384,0.0013846153846154285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035384615384615376,0.013538461538461529,0.03292307692307732,0.043692307692308634,0.06461538461538302,0.0806153846153791,0.08938461538462339,0.10215384615385759,0.10584615384616569,0.10307692307693461,0.08446153846154791,0.06846153846154612,0.05830769230769883,0.04184615384615853,0.03307692307692678,0.025692307692310568,0.02153846153846395,0.015384615384617106,0.009538461538462606,0.002307692307692455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003076923076923077,0.0049230769230769215,0.012769230769230758,0.029230769230769567,0.050769230769231864,0.06630769230769021,0.0943076923076874,0.11138461538462785,0.11953846153847492,0.1249230769230909,0.11276923076924339,0.10138461538462673,0.06938461538462315,0.04446153846154344,0.029846153846157186,0.018000000000002014,0.006769230769231527,0.002307692307692566,0.0004615384615385132,0.0,0.00015384615384606004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036923076923076914,0.01399999999999999,0.03092307692307729,0.06338461538461676,0.08938461538461044,0.10738461538461863,0.12461538461539856,0.1303076923077069,0.13123076923078392,0.11584615384616681,0.08261538461539386,0.05246153846154433,0.028000000000003133,0.017076923076924988,0.006769230769231527,0.0018461538461540528,0.00046153846153840217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m525.ply,0.03384615384615388,0.07123076923077076,0.09215384615384165,0.0790769230769224,0.07276923076923891,0.05938461538462203,0.055692307692313925,0.04076923076923533,0.03861538461538894,0.038153846153850424,0.03446153846154232,0.029538461538464844,0.032461538461542094,0.03353846153846529,0.024153846153848857,0.024153846153848857,0.02876923076923399,0.022615384615387146,0.02600000000000291,0.02307692307692566,0.022615384615387146,0.022769230769233317,0.02461538461538737,0.017692307692309672,0.016615384615386475,0.014000000000001567,0.010307692307693461,0.005538461538462158,0.004769230769231303,0.0006153846153845732,0.0,0.0,0.0,0.04846153846153881,0.11169230769230695,0.07199999999999507,0.06661538461538885,0.07476923076923914,0.11507692307693596,0.07738461538462404,0.05030769230769794,0.051538461538467306,0.05061538461539028,0.13953846153847715,0.06830769230769995,0.07369230769231583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012153846153846147,0.037384615384615766,0.06138461538461671,0.0959999999999947,0.14030769230770024,0.10923076923078145,0.07846153846154724,0.07215384615385423,0.05600000000000627,0.05676923076923712,0.04953846153846708,0.04492307692308195,0.05076923076923645,0.04015384615385065,0.029846153846157186,0.022000000000002462,0.02292307692307949,0.01600000000000179,0.004000000000000337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024615384615384616,0.015846153846153833,0.04538461538461607,0.08569230769230736,0.11230769230768672,0.1467692307692472,0.14276923076924675,0.14692307692309337,0.1303076923077069,0.10492307692308867,0.05323076923077519,0.01307692307692454,0.0003076923076922311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005076923076923075,0.040769230769231064,0.0961538461538467,0.14246153846153492,0.1850769230769438,0.2004615384615609,0.16292307692309516,0.11338461538462807,0.04646153846154366,0.007076923076923869,0.00015384615384606004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m531.ply,0.03830769230769244,0.07415384615384776,0.08861538461537968,0.07415384615384563,0.055538461538467754,0.047076923076928345,0.041076923076927674,0.04246153846154321,0.04246153846154321,0.045538461538466635,0.044153846153851095,0.04584615384615898,0.04153846153846619,0.04461538461538961,0.03753846153846574,0.027846153846156962,0.028307692307695476,0.02476923076923354,0.01892307692307904,0.018307692307694357,0.01738461538461733,0.01738461538461733,0.016461538461540304,0.016615384615386475,0.012307692307693685,0.014307692307693909,0.009076923076924093,0.008307692307693237,0.005076923076923645,0.0018461538461539417,0.0,0.015538461538461529,0.04707692307692374,0.029230769230769865,0.03492307692307753,0.04246153846153555,0.06184615384614961,0.06938461538461974,0.07092307692308486,0.11307692307693573,0.17215384615386542,0.12630769230770644,0.03369230769231146,0.014769230769232422,0.016615384615386475,0.018000000000002014,0.020769230769233094,0.023384615384618,0.025384615384618225,0.029230769230772502,0.03523076923077306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007999999999999997,0.037076923076923354,0.07030769230769382,0.09123076923076386,0.10169230769231125,0.10138461538462673,0.10246153846154993,0.0803076923077013,0.05184615384615965,0.038461538461542766,0.041076923076927674,0.03661538461538871,0.032461538461542094,0.038153846153850424,0.04015384615385065,0.03769230769231191,0.03923076923077362,0.03323076923077295,0.01723076923077116,0.0013846153846154285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012307692307692308,0.012615384615384606,0.04323076923076978,0.07938461538461608,0.12276923076922402,0.1307692307692454,0.13492307692309202,0.1143076923077051,0.09215384615385647,0.07769230769231639,0.0595384615384682,0.051384615384621135,0.02876923076923399,0.026307692307695252,0.01615384615384796,0.007384615384616211,0.0013846153846154285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005076923076923075,0.040769230769231064,0.08707692307692425,0.14415384615384116,0.16415384615386452,0.1664615384615571,0.1333846153846303,0.09584615384616457,0.06800000000000761,0.04630769230769749,0.028307692307695476,0.012769230769232198,0.005230769230769816,0.002461538461538626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m530.ply,0.03153846153846152,0.06769230769230916,0.08384615384615043,0.08276923076922796,0.06707692307693058,0.06046153846154523,0.05600000000000627,0.045384615384620464,0.0420000000000047,0.03661538461538871,0.03369230769231146,0.034000000000003805,0.0313846153846189,0.03292307692308061,0.02600000000000291,0.03292307692308061,0.027076923076926107,0.02615384615384908,0.02046153846154075,0.02184615384615629,0.02046153846154075,0.019538461538463725,0.019230769230771383,0.0175384615384635,0.02030769230769458,0.013538461538463054,0.012307692307693685,0.010000000000001119,0.005538461538462158,0.0016923076923077707,0.0,0.0,0.0,0.01938461538461537,0.22415384615384007,0.10661538461539538,0.08815384615385602,0.07415384615385445,0.0675384615384691,0.06676923076923824,0.06230769230769928,0.06046153846154523,0.11676923076924384,0.015230769230770935,0.01446153846154008,0.017692307692309672,0.019076923076925212,0.019846153846156067,0.027384615384618338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015692307692307682,0.043692307692308294,0.07661538461538528,0.1012307692307623,0.1318461538461663,0.12723076923078347,0.09046153846154859,0.07784615384616256,0.06800000000000761,0.055538461538467754,0.045538461538466635,0.038461538461542766,0.029384615384618673,0.028153846153849305,0.021076923076925436,0.017076923076924988,0.013230769230770711,0.01153846153846283,0.0073846153846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035384615384615376,0.018307692307692292,0.06292307692307807,0.09323076923076648,0.13369230769230966,0.16092307692309493,0.17153846153848074,0.14953846153847827,0.10076923076924205,0.05800000000000649,0.03200000000000358,0.014000000000001567,0.0015384615384615996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007538461538461535,0.05784615384615456,0.1158461538461513,0.17076923076923747,0.20492307692309986,0.18723076923079018,0.14553846153847783,0.07953846153847044,0.027230769230772278,0.0035384615384618234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m524.ply,0.008413672217353204,0.02226117440841361,0.03663453111305932,0.05416301489921213,0.05977212971078101,0.07326906222611795,0.07186678352321507,0.06923751095529257,0.07063978965818457,0.07239263803681184,0.06871165644172983,0.061174408413682935,0.05363716038563604,0.05731814198072871,0.04715162138475848,0.04189307624891181,0.035933391761618916,0.022962313759863795,0.02033304119194046,0.017177914110432457,0.011744084136724231,0.007361963190185339,0.006836108676600672,0.0031551270815080024,0.0019281332164771126,0.0017528483786155569,0.0014022787028924455,0.0,0.0007011393514462227,0.00017528483786144466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08290972830850211,0.2518843120070022,0.16511831726553317,0.2077125328659435,0.13391761612622854,0.13111305872044365,0.008588957055216229,0.003856266432954225,0.006836108676600672,0.00806310254163145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035056967572304983,0.012971078001752833,0.021384750219106113,0.03488168273444405,0.043645924627520455,0.056792287467135036,0.06029798422436561,0.07028921998246418,0.07957931638912108,0.08729184925502709,0.10569675723050881,0.1249780893952892,0.09815950920247118,0.07221735319896094,0.06573181419808338,0.04259421560035803,0.013146362839616677,0.004907975460123559,0.0019281332164770015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017528483786152498,0.0031551270815074486,0.00858895705521472,0.018404907975460072,0.024890446976336945,0.04119193689745906,0.05223488168273531,0.0659070990359345,0.0909728308501242,0.1046450482033156,0.113058720420675,0.11726555652938075,0.11814198071868853,0.10131463628397919,0.0755477651183305,0.050657318141989593,0.011919368974585787,0.0019281332164770015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007011393514460999,0.008238387379491677,0.017703768624013974,0.03400525854513632,0.05889570552147338,0.06958808063102657,0.09219982471515872,0.0995617879053321,0.11305872042066761,0.11586327782648642,0.10832602979844141,0.10201577563542541,0.08203330411920806,0.05609114811569782,0.027519719544264243,0.012094653812447342,0.0021034180543385572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m543.ply,0.004834605597964376,0.02391857506361318,0.039185750636132624,0.045292620865140354,0.06055979643765956,0.06819338422391918,0.07430025445291966,0.06412213740457373,0.07124681933841526,0.08066157760813447,0.06844783715012037,0.06666666666665999,0.06412213740457373,0.05877862595419259,0.0422391857506319,0.041984732824423276,0.03129770992366099,0.02671755725190572,0.01628498727735206,0.0137404580152658,0.012213740458014044,0.008905852417301907,0.006106870229007022,0.005343511450381144,0.0015267175572517555,0.0020356234096690073,0.0007633587786258778,0.0005089058524172518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2676844783715014,0.43486005089054175,0.139440203562327,0.07709923664121365,0.04783715012722167,0.03307888040712137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030534351145038176,0.014249363867684483,0.01603053435114499,0.023409669211196138,0.034860050890585546,0.03918575063613265,0.04223918575063651,0.05038167938931343,0.055979643765900616,0.06793893129770312,0.07150127226462388,0.07862595419846541,0.09770992366411241,0.1030534351144935,0.10737913486004014,0.11246819338421266,0.04529262086513541,0.02366412213740221,0.010432569974553663,0.002544529262086259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002290076335877863,0.008142493638676845,0.011450381679389296,0.017048346055979668,0.02290076335877883,0.039694656488549966,0.05165394402035668,0.058524173027990345,0.06895674300254181,0.07709923664121365,0.0882951653943932,0.09999999999999004,0.10076335877861586,0.10127226463103312,0.08982188295164495,0.0903307888040622,0.05241730279897694,0.017811704834603814,0.0015267175572517555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005089058524173028,0.004325699745547073,0.015776081424936375,0.023664122137404646,0.03282442748091632,0.05776081424936437,0.06361323155216342,0.07938931297709692,0.0776081424936309,0.09491094147581747,0.09923664122136416,0.09160305343510533,0.08676844783714144,0.08167938931296892,0.07506361323154465,0.05368956743002007,0.03689567430025076,0.01984732824427282,0.0048346055979638924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m542.ply,0.011384615384615378,0.03184615384615409,0.04215384615384706,0.05338461538461531,0.06107692307691889,0.07353846153846072,0.07769230769231639,0.07246153846154657,0.07323076923077743,0.06769230769231527,0.06569230769231504,0.051230769230774964,0.046923076923082174,0.04338461538462024,0.04292307692308173,0.03800000000000425,0.029230769230772502,0.022461538461540975,0.018307692307694357,0.01738461538461733,0.013692307692309225,0.009692307692308777,0.009384615384616435,0.007538461538462382,0.005076923076923645,0.0060000000000006715,0.004461538461538961,0.002769230769231079,0.0012307692307693685,0.00015384615384606004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07646153846153941,0.1169230769230733,0.14323076923077505,0.21892307692310142,0.10907692307693528,0.0712307692307772,0.05615384615385244,0.04938461538462091,0.0536923076923137,0.05738461538462181,0.041076923076927674,0.0033846153846157634,0.002461538461538737,0.0006153846153845732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002307692307692308,0.012461538461538453,0.028461538461538708,0.04323076923077016,0.045230769230769616,0.06276923076922647,0.07338461538461358,0.08492307692308643,0.09661538461539543,0.11615384615385915,0.11692307692309001,0.09215384615385647,0.06907692307693081,0.05338461538462136,0.03630769230769637,0.026307692307695252,0.018307692307694357,0.010615384615385803,0.008153846153847066,0.00292307692307725,0.0003076923076922311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015384615384615385,0.003384615384615384,0.011846153846153838,0.02261538461538475,0.04015384615384702,0.0524615384615391,0.07261538461537964,0.0864615384615397,0.10061538461539588,0.11523076923078213,0.11723076923078235,0.11184615384616636,0.09876923076924182,0.06953846153846932,0.04584615384615898,0.028461538461541647,0.010615384615385803,0.008307692307693237,0.0032307692307695923,0.0006153846153845732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026153846153846153,0.009538461538461532,0.03000000000000022,0.052923076923078065,0.06830769230769033,0.0849230769230711,0.10400000000001133,0.1164615384615515,0.12046153846155194,0.10984615384616614,0.10061538461539588,0.07861538461539341,0.05923076923077586,0.036769230769234884,0.017846153846155843,0.005692307692308329,0.0015384615384617106,0.0004615384615385132,0.0,0.00015384615384606004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m540.ply,0.01599999999999999,0.03184615384615419,0.046923076923077935,0.05153846153846074,0.05307692307691944,0.06553846153845974,0.06969230769231549,0.07400000000000828,0.07692307692308553,0.06907692307693081,0.0653846153846227,0.060000000000006715,0.05353846153846753,0.0430769230769279,0.03769230769231191,0.03476923076923466,0.030923076923080384,0.02169230769231012,0.01723076923077116,0.015384615384617106,0.013692307692309225,0.012000000000001343,0.008461538461539408,0.008461538461539408,0.008461538461539408,0.0058461538461545,0.0036923076923081055,0.002615384615384908,0.0016923076923078817,0.0007692307692307443,0.0,0.0,0.0,0.006307692307692305,0.008461538461538454,0.011230769230769221,0.02738461538461586,0.0656923076923091,0.06369230769230387,0.08261538461538173,0.0876923076923175,0.06584615384616122,0.06230769230769928,0.0850769230769326,0.0898461538461639,0.08830769230770219,0.09123076923077944,0.08076923076923981,0.06230769230769928,0.020923076923079265,0.0003076923076922311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026153846153846153,0.009538461538461532,0.01969230769230769,0.028153846153846765,0.035384615384616146,0.04799999999999939,0.05584615384615002,0.06999999999999867,0.07353846153846977,0.08384615384616323,0.09646153846154926,0.09153846153847178,0.08461538461539408,0.07538461538462382,0.06892307692308464,0.05230769230769816,0.038461538461542766,0.02600000000000291,0.01723076923077116,0.012307692307693685,0.006307692307693014,0.00292307692307725,0.0009230769230769154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004615384615384616,0.002461538461538461,0.010615384615384608,0.015230769230769218,0.028923076923077495,0.039230769230770075,0.05769230769230628,0.06799999999999534,0.07076923076923375,0.0840000000000094,0.0978461538461648,0.10200000000001141,0.09000000000001007,0.08846153846154836,0.06723076923077675,0.05738461538462181,0.044153846153851095,0.0313846153846189,0.02184615384615629,0.012307692307693685,0.006307692307693014,0.00292307692307725,0.0006153846153846843,0.00015384615384606004,0.0,0.0,0.0,0.0,0.0,0.0,0.0009230769230769231,0.008307692307692304,0.019692307692307676,0.038153846153846926,0.051076923076924186,0.0695384615384574,0.08476923076922901,0.0967692307692416,0.10569230769231952,0.09923076923078034,0.0978461538461648,0.07646153846154702,0.0723076923077004,0.06123076923077608,0.045538461538466635,0.03430769230769615,0.018153846153848185,0.010769230769231974,0.005230769230769816,0.0032307692307695923,0.0003076923076923421,0.00046153846153840217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m541.ply,0.009569377990430623,0.02179691653375869,0.04066985645932999,0.04439128123338544,0.06193514088251062,0.06539074960127778,0.0656565656565675,0.0768208399787369,0.07549175970228816,0.07044125465178291,0.0773524720893164,0.05954279638490334,0.061935140882511064,0.05209994683679042,0.043859649122808264,0.035619351408826105,0.028176501860713188,0.0316321105794799,0.02073365231260027,0.02073365231260027,0.012227538543328365,0.010101010101010388,0.005847953216374435,0.0034556087187667117,0.0023923444976077235,0.0010632642211589882,0.0005316321105794941,0.0,0.0005316321105793831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17729930887825637,0.37373737373738425,0.2644869750132983,0.10632642211589882,0.03242955874534914,0.04572036150983638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034556087187666146,0.00824029771398193,0.02099946836788947,0.02365762892078687,0.03003721424774001,0.03349282296650638,0.046251993620415724,0.05263157894736992,0.05635300372142635,0.06698564593301626,0.07974481658692412,0.0762892078681574,0.08798511430090622,0.0948963317384397,0.10526315789473983,0.10685805422647832,0.06512493354598803,0.024986709197236223,0.013290802764487353,0.0034556087187666007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002658160552897395,0.0013290802764486975,0.00478468899521531,0.009303561935140899,0.02206273258904843,0.02870813397129183,0.036416799574693445,0.047315257841573824,0.05688463583200587,0.06804891015417522,0.0853269537480088,0.09516214779372945,0.09330143540670116,0.0948963317384397,0.09649122807017818,0.08904837852206526,0.08452950558213956,0.055555555555557135,0.02525252525252597,0.00531632110579483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001063264221158958,0.003721424774056354,0.013290802764486995,0.02631578947368427,0.03561935140882472,0.05023923444975985,0.061935140882511064,0.07177033492823168,0.08266879319511133,0.10738968633705781,0.0946305156831499,0.08479532163742931,0.09914938862307565,0.07947900053163437,0.06937799043062398,0.05608718766613663,0.03429027113237737,0.019404572036151535,0.008240297713982159,0.0005316321105793831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m545.ply,0.01476923076923076,0.039846153846154336,0.05107692307692418,0.06338461538461279,0.07061538461537978,0.07015384615385215,0.0723076923077004,0.05892307692308352,0.06523076923077653,0.05630769230769861,0.048461538461543885,0.051230769230774964,0.04523076923077429,0.036923076923081055,0.03307692307692678,0.03492307692308083,0.031076923076926555,0.03307692307692678,0.029384615384618673,0.025076923076925883,0.019076923076925212,0.01615384615384796,0.011846153846155172,0.007692307692308553,0.004769230769231303,0.0033846153846157634,0.0036923076923081055,0.0012307692307693685,0.0009230769230770264,0.00015384615384606004,0.0,0.0,0.0,0.0,0.0,0.015230769230769221,0.03292307692307728,0.05707692307692431,0.11092307692307111,0.12692307692308502,0.11292307692308956,0.13646153846155373,0.1190769230769364,0.09046153846154859,0.08461538461539408,0.09107692307693327,0.022307692307694693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005076923076923075,0.019999999999999983,0.033076923076923656,0.045846153846154834,0.060615384615382364,0.07046153846153363,0.07138461538462068,0.07553846153846999,0.0781538461538549,0.09153846153847178,0.09169230769231795,0.08969230769231773,0.07953846153847044,0.07292307692308508,0.061692307692314596,0.03353846153846529,0.015076923076924764,0.0036923076923081055,0.00046153846153840217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006153846153846154,0.007076923076923073,0.018923076923076907,0.032923076923077534,0.056153846153847366,0.060923076923073596,0.08461538461538085,0.09953846153847268,0.10353846153847313,0.10753846153847357,0.09523076923077989,0.09123076923077944,0.08092307692308598,0.06123076923077608,0.05107692307692879,0.026307692307695252,0.015230769230770935,0.0061538461538468425,0.0007692307692307443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036923076923076914,0.014615384615384605,0.041692307692308306,0.07076923076923178,0.08815384615384012,0.10446153846154455,0.12169230769232131,0.12461538461539856,0.11123076923078168,0.10707692307693506,0.08061538461539364,0.05923076923077586,0.039692307692312134,0.02307692307692566,0.006769230769231527,0.002307692307692566,0.0003076923076922311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m544.ply,0.007999999999999997,0.024153846153846154,0.0366153846153854,0.05507692307692427,0.06169230769230358,0.0699999999999962,0.06953846153846932,0.07584615384616233,0.0712307692307772,0.07061538461539252,0.06630769230769973,0.05384615384615987,0.054153846153852214,0.05015384615385177,0.047230769230774516,0.03861538461538894,0.03061538461538804,0.02615384615384908,0.022615384615387146,0.019384615384617554,0.013692307692309225,0.011692307692309,0.007384615384616211,0.0061538461538468425,0.00430769230769279,0.002000000000000224,0.002461538461538737,0.0,0.00046153846153840217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16446153846153777,0.23523076923078012,0.1781538461538661,0.13092307692309157,0.1036923076923193,0.08107692307693215,0.052615384615390504,0.05384615384615976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003384615384615384,0.015538461538461527,0.0230769230769233,0.03523076923076999,0.05030769230769318,0.05492307692307316,0.061692307692303466,0.07984615384616173,0.08923076923077922,0.09169230769231795,0.11723076923078235,0.1063076923077042,0.09261538461539498,0.06292307692308396,0.044307692307697266,0.03323076923077295,0.019538461538463725,0.013538461538463054,0.004000000000000448,0.0013846153846154285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004615384615384616,0.002615384615384615,0.009384615384615378,0.019384615384615382,0.030923076923077587,0.04307692307692401,0.06323076923076663,0.07169230769230278,0.08876923076923904,0.10815384615385826,0.1121538461538587,0.11276923076924339,0.11584615384616681,0.0993846153846265,0.07000000000000783,0.035076923076927,0.014307692307693909,0.002769230769230968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013846153846153847,0.010461538461538454,0.02046153846153847,0.03676923076923156,0.05292307692307807,0.07784615384614879,0.09815384615384809,0.1073846153846274,0.10800000000001209,0.1164615384615515,0.10907692307693528,0.09876923076924182,0.07661538461539319,0.04969230769231325,0.027846153846156962,0.007384615384616211,0.0007692307692307443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
